filename,label,keypoints
IMG_0445.jpg,ready,"[[364.35107421875, 270.3343200683594, 0.9478113651275635], [370.81304931640625, 263.57720947265625, 0.9198207855224609], [358.0177307128906, 264.131591796875, 0.8952299356460571], [381.03216552734375, 267.23101806640625, 0.7434850931167603], [347.98583984375, 268.1094055175781, 0.6340780258178711], [392.634765625, 304.298095703125, 0.9903589487075806], [336.6603088378906, 301.6597900390625, 0.9914032220840454], [403.11865234375, 353.7177734375, 0.9489086866378784], [324.0174255371094, 340.9788818359375, 0.9394663572311401], [394.7906494140625, 385.3109130859375, 0.9162836670875549], [335.782958984375, 356.30804443359375, 0.8988555073738098], [377.50439453125, 382.6414489746094, 0.9849339723587036], [339.8847961425781, 380.4013671875, 0.9856157302856445], [366.098388671875, 394.99444580078125, 0.9520750045776367], [312.73358154296875, 392.33636474609375, 0.9465510249137878], [369.1258850097656, 432.07708740234375, 0.8998937606811523], [319.32574462890625, 429.29718017578125, 0.8921430706977844]]"
IMG_0446.jpg,ready,"[[364.3350524902344, 270.408447265625, 0.9512674808502197], [371.7091369628906, 264.29815673828125, 0.9310445189476013], [359.1903076171875, 263.73345947265625, 0.8888978958129883], [382.4405517578125, 268.4320983886719, 0.7803539037704468], [349.6964111328125, 266.4063720703125, 0.5782661437988281], [391.57708740234375, 304.23162841796875, 0.992091953754425], [336.39764404296875, 298.2950134277344, 0.9914877414703369], [405.4855651855469, 353.2203063964844, 0.9654675722122192], [325.22406005859375, 336.2879638671875, 0.9401062726974487], [397.5107421875, 387.9619445800781, 0.9422937035560608], [335.0472106933594, 358.1820373535156, 0.9054520130157471], [374.4034118652344, 381.51715087890625, 0.9885778427124023], [337.14813232421875, 377.7769775390625, 0.98783278465271], [357.5311279296875, 394.28997802734375, 0.9654639363288879], [303.7850036621094, 390.00390625, 0.9553852677345276], [377.4441833496094, 436.833251953125, 0.9245740175247192], [325.4864196777344, 432.11456298828125, 0.9087424874305725]]"
IMG_0452.jpg,rhythm_box,"[[322.85870361328125, 138.99249267578125, 0.9763903617858887], [327.45611572265625, 131.60989379882812, 0.9261693954467773], [314.4466247558594, 134.0157470703125, 0.9738020300865173], [337.0389404296875, 135.45831298828125, 0.5281480550765991], [304.02667236328125, 142.2701416015625, 0.9069803953170776], [351.7367248535156, 175.76719665527344, 0.9842574596405029], [297.9029846191406, 187.16778564453125, 0.9967470169067383], [366.58172607421875, 226.33929443359375, 0.847484827041626], [296.4624328613281, 245.62179565429688, 0.9837185740470886], [369.93902587890625, 277.9160461425781, 0.8054779767990112], [309.61627197265625, 290.81634521484375, 0.9598436951637268], [353.0368347167969, 272.74481201171875, 0.9653733372688293], [318.3588562011719, 278.7942199707031, 0.9858260154724121], [365.8572998046875, 316.445068359375, 0.8395482301712036], [335.5843505859375, 322.1457214355469, 0.9287575483322144], [342.26544189453125, 388.754638671875, 0.640645444393158], [321.5877685546875, 396.3554382324219, 0.7842642664909363]]"
IMG_0454.jpg,rhythm_box,"[[367.44073486328125, 141.3816375732422, 0.9759404063224792], [372.3427734375, 134.95082092285156, 0.939219057559967], [358.399658203125, 135.34869384765625, 0.929520845413208], [383.88836669921875, 138.92340087890625, 0.8224564790725708], [350.4332275390625, 142.80642700195312, 0.7573754787445068], [405.521728515625, 182.4384765625, 0.9960302114486694], [341.4205322265625, 183.1640625, 0.9945876598358154], [413.40625, 223.3980712890625, 0.9796128869056702], [318.83050537109375, 231.22393798828125, 0.9717473983764648], [438.7935791015625, 264.2708435058594, 0.9472249746322632], [293.9988708496094, 276.09716796875, 0.9336117506027222], [383.9754333496094, 280.2762451171875, 0.9965478181838989], [341.49420166015625, 274.14398193359375, 0.9960685968399048], [381.93798828125, 355.1405334472656, 0.9861080646514893], [321.49298095703125, 322.6938781738281, 0.984317421913147], [376.1881103515625, 418.1192626953125, 0.9429410696029663], [303.9298095703125, 365.09405517578125, 0.9403063654899597]]"
IMG_0455.jpg,rhythm_box,"[[376.6842041015625, 135.227783203125, 0.9696434736251831], [381.4937438964844, 128.34039306640625, 0.9387940764427185], [367.2612609863281, 129.18609619140625, 0.8922982215881348], [393.4097900390625, 132.64572143554688, 0.8484946489334106], [359.6680908203125, 136.85586547851562, 0.683366596698761], [419.4806823730469, 174.73565673828125, 0.9970470666885376], [350.64239501953125, 176.69265747070312, 0.9926433563232422], [434.20355224609375, 215.88705444335938, 0.987023115158081], [332.5846252441406, 229.3892822265625, 0.9575569033622742], [459.9543762207031, 256.27130126953125, 0.9641886949539185], [309.3279113769531, 266.72686767578125, 0.9159748554229736], [388.45013427734375, 277.6086730957031, 0.9973775148391724], [343.63006591796875, 269.5012512207031, 0.995660126209259], [376.4389953613281, 350.7808532714844, 0.9897832870483398], [312.1662292480469, 309.0009765625, 0.9841208457946777], [370.79754638671875, 428.7463684082031, 0.9554622769355774], [297.9745178222656, 355.380615234375, 0.9450997114181519]]"
IMG_0457.jpg,rhythm_box,"[[337.4896545410156, 141.41998291015625, 0.9811756610870361], [344.5391540527344, 136.332275390625, 0.9627863168716431], [332.61346435546875, 134.95419311523438, 0.9662353992462158], [352.78106689453125, 143.34884643554688, 0.7717210054397583], [320.9962158203125, 139.20620727539062, 0.7968223094940186], [356.6370849609375, 182.6279296875, 0.9968172311782837], [301.6180114746094, 178.37100219726562, 0.9981496334075928], [371.07489013671875, 226.7567138671875, 0.9836034774780273], [279.5677795410156, 216.82049560546875, 0.9879964590072632], [394.4869079589844, 273.5709228515625, 0.9714857339859009], [275.6990051269531, 253.39599609375, 0.9749220609664917], [354.7261962890625, 272.21075439453125, 0.9981374740600586], [315.8761291503906, 272.40301513671875, 0.998576283454895], [380.1943359375, 336.08563232421875, 0.9929423332214355], [314.1535949707031, 336.11334228515625, 0.9934751391410828], [411.3098449707031, 396.13128662109375, 0.9774816036224365], [317.4322204589844, 395.5621337890625, 0.9782847166061401]]"
IMG_0449.jpg,rhythm_box,"[[362.5156555175781, 138.30987548828125, 0.9776278734207153], [369.94110107421875, 132.65536499023438, 0.9571498036384583], [356.9932861328125, 131.81610107421875, 0.9610677361488342], [379.85333251953125, 139.140625, 0.7675080299377441], [346.7373046875, 137.05221557617188, 0.8007041215896606], [391.22027587890625, 181.06045532226562, 0.9947369694709778], [329.072021484375, 177.88043212890625, 0.9976235628128052], [407.13360595703125, 227.5286865234375, 0.9684618711471558], [309.393310546875, 219.82571411132812, 0.9854464530944824], [403.90478515625, 268.7267761230469, 0.9512463808059692], [295.54754638671875, 262.9239807128906, 0.9696460962295532], [370.7673645019531, 270.6404113769531, 0.9940704107284546], [333.4906311035156, 268.69439697265625, 0.9960376620292664], [362.07611083984375, 316.088134765625, 0.9734224081039429], [336.7385559082031, 313.7304992675781, 0.9786515235900879], [361.4720458984375, 368.0894775390625, 0.9136635065078735], [355.7954406738281, 365.6343994140625, 0.9257547855377197]]"
IMG_0450.jpg,rhythm_box,"[[367.1009216308594, 141.8816375732422, 0.9740866422653198], [374.42755126953125, 137.03729248046875, 0.9548077583312988], [362.2571105957031, 135.24563598632812, 0.9437446594238281], [383.1878662109375, 143.88186645507812, 0.7942643761634827], [352.6170959472656, 139.23532104492188, 0.7083077430725098], [388.53350830078125, 184.2071533203125, 0.9943263530731201], [332.6761779785156, 176.4505615234375, 0.9957143068313599], [390.298828125, 239.894287109375, 0.9724581837654114], [302.9742126464844, 220.49490356445312, 0.9718968868255615], [390.46453857421875, 283.71533203125, 0.9536716341972351], [286.1136474609375, 260.66217041015625, 0.949823260307312], [363.16754150390625, 267.3639221191406, 0.9921151995658875], [329.4856262207031, 264.60137939453125, 0.9929936528205872], [373.44134521484375, 331.5730895996094, 0.9676451086997986], [361.5210876464844, 329.56097412109375, 0.9664526581764221], [355.1995544433594, 404.123046875, 0.8841007947921753], [359.83544921875, 401.02301025390625, 0.8794257640838623]]"
IMG_0459.jpg,rhythm_box,"[[356.3510437011719, 140.920166015625, 0.9680131673812866], [364.27154541015625, 136.5440673828125, 0.916985034942627], [350.39178466796875, 134.42898559570312, 0.9309547543525696], [373.7729797363281, 143.31793212890625, 0.7401469349861145], [338.61700439453125, 137.9115753173828, 0.7886464595794678], [384.8708190917969, 183.48684692382812, 0.9890098571777344], [321.8775939941406, 177.2884521484375, 0.9917680025100708], [390.0360107421875, 232.36764526367188, 0.942530632019043], [314.9354248046875, 225.35586547851562, 0.9559692740440369], [396.2375183105469, 280.23272705078125, 0.8925919532775879], [304.5098571777344, 261.6720275878906, 0.9120561480522156], [374.57293701171875, 271.5924072265625, 0.9833561778068542], [334.3981628417969, 265.3218078613281, 0.9848600625991821], [364.205078125, 328.19793701171875, 0.9495425224304199], [320.97528076171875, 295.9828796386719, 0.9534485936164856], [387.4266662597656, 389.5385437011719, 0.8667495846748352], [363.4252014160156, 338.5155944824219, 0.8790611028671265]]"
IMG_0466.jpg,rhythm_box,"[[334.908447265625, 143.88235473632812, 0.9693442583084106], [341.2869873046875, 139.6402587890625, 0.9043647646903992], [327.3746337890625, 138.3769989013672, 0.9371827840805054], [350.2950439453125, 147.87387084960938, 0.6657029986381531], [316.5901794433594, 146.34902954101562, 0.7855905890464783], [356.80523681640625, 188.57504272460938, 0.9848722815513611], [312.1755065917969, 188.77288818359375, 0.9913581609725952], [380.1470947265625, 227.34719848632812, 0.9354367256164551], [299.5476379394531, 236.11334228515625, 0.970237135887146], [411.5739440917969, 252.00079345703125, 0.9157416224479675], [321.13623046875, 265.8860778808594, 0.9545179009437561], [354.9096984863281, 263.5476379394531, 0.983734130859375], [329.4121398925781, 265.75872802734375, 0.9878256916999817], [364.62176513671875, 340.6914978027344, 0.9562554955482483], [357.6361389160156, 348.8658752441406, 0.9695271253585815], [324.153564453125, 399.8808898925781, 0.8658856153488159], [329.6412353515625, 414.8216552734375, 0.8919728398323059]]"
IMG_0467.jpg,rhythm_box,"[[326.73919677734375, 135.54666137695312, 0.973051905632019], [333.3799133300781, 130.29420471191406, 0.9163845777511597], [319.0209045410156, 130.61138916015625, 0.9388104677200317], [342.08563232421875, 136.86203002929688, 0.714013397693634], [307.37152099609375, 137.169921875, 0.8235681056976318], [347.36968994140625, 173.7410430908203, 0.9934793710708618], [298.47601318359375, 177.0517578125, 0.9949250221252441], [381.7110900878906, 210.02740478515625, 0.966231107711792], [281.65740966796875, 220.92831420898438, 0.97547447681427], [417.57073974609375, 238.851318359375, 0.935344398021698], [269.6685485839844, 261.1660461425781, 0.9513405561447144], [345.75341796875, 258.5044250488281, 0.9960917234420776], [315.01702880859375, 263.8222351074219, 0.9963300228118896], [372.9888916015625, 320.9917907714844, 0.9899017810821533], [343.3037414550781, 331.89691162109375, 0.991723895072937], [375.95916748046875, 390.5711669921875, 0.9640960097312927], [347.7995910644531, 406.4987487792969, 0.9695963859558105]]"
IMG_0468.jpg,rhythm_box,"[[317.2757568359375, 144.81887817382812, 0.9763364791870117], [324.14984130859375, 139.3485107421875, 0.9158378839492798], [308.815185546875, 139.08660888671875, 0.9508793354034424], [333.4980163574219, 145.2677459716797, 0.6913912296295166], [296.429443359375, 145.141845703125, 0.853218138217926], [341.0035095214844, 183.56024169921875, 0.9923808574676514], [288.9288635253906, 189.05682373046875, 0.9965471625328064], [364.9778747558594, 214.787109375, 0.9581068754196167], [258.5214538574219, 233.75802612304688, 0.9846539497375488], [395.1521301269531, 227.4605712890625, 0.9294662475585938], [224.89151000976562, 262.3178405761719, 0.967763364315033], [341.0154113769531, 277.3394775390625, 0.9960671663284302], [309.0304870605469, 281.16937255859375, 0.9972414970397949], [351.10870361328125, 349.7611999511719, 0.9882765412330627], [320.1285400390625, 355.8470764160156, 0.9925699234008789], [332.19244384765625, 411.3261413574219, 0.9550671577453613], [306.8210754394531, 422.3513488769531, 0.9676613807678223]]"
IMG_0472.jpg,rhythm_box,"[[329.344482421875, 131.8151092529297, 0.9772242307662964], [335.29534912109375, 127.48800659179688, 0.9111238718032837], [321.1747741699219, 126.60415649414062, 0.9561164379119873], [342.4697265625, 134.7810821533203, 0.6637879014015198], [307.1884765625, 133.608154296875, 0.8631205558776855], [352.24847412109375, 175.5156707763672, 0.9928051233291626], [295.49957275390625, 174.53646850585938, 0.9962469339370728], [388.29058837890625, 201.04608154296875, 0.9590389728546143], [271.20263671875, 209.9864501953125, 0.9841735363006592], [430.59130859375, 200.74099731445312, 0.9303548336029053], [252.27426147460938, 242.60284423828125, 0.965764582157135], [341.603271484375, 271.9331359863281, 0.9966291785240173], [306.69500732421875, 271.986572265625, 0.9975736141204834], [348.25604248046875, 348.77130126953125, 0.9898117184638977], [311.02923583984375, 349.0716552734375, 0.9931363463401794], [336.4066467285156, 415.8509521484375, 0.9601852893829346], [296.74725341796875, 421.49139404296875, 0.9691362380981445]]"
IMG_0475.jpg,rhythm_box,"[[322.0638427734375, 118.1533203125, 0.9751539826393127], [329.10791015625, 112.30747985839844, 0.9181174039840698], [314.3943176269531, 112.95260620117188, 0.9415125846862793], [338.68206787109375, 118.87696838378906, 0.7229068875312805], [303.44708251953125, 119.87335205078125, 0.8295686841011047], [345.3144226074219, 160.55723571777344, 0.9944404363632202], [293.36474609375, 163.95118713378906, 0.9961750507354736], [377.57501220703125, 205.26535034179688, 0.9705846905708313], [272.7167663574219, 212.11505126953125, 0.981542706489563], [404.60430908203125, 242.71954345703125, 0.9434022903442383], [252.81187438964844, 255.29843139648438, 0.9618880748748779], [341.1560363769531, 250.59686279296875, 0.9973006248474121], [308.50341796875, 255.769287109375, 0.997632622718811], [367.52532958984375, 313.14434814453125, 0.9933887720108032], [332.76177978515625, 325.9625244140625, 0.9949190616607666], [372.83331298828125, 383.60614013671875, 0.976417064666748], [337.73150634765625, 404.4233093261719, 0.9808403849601746]]"
IMG_0477.jpg,rhythm_box,"[[315.4970397949219, 127.60531616210938, 0.9733425378799438], [325.898193359375, 120.48764038085938, 0.8947896957397461], [310.30499267578125, 122.707275390625, 0.9646741151809692], [335.6659240722656, 125.20939636230469, 0.5331371426582336], [296.0481872558594, 125.78009033203125, 0.8659791946411133], [325.4886779785156, 158.49124145507812, 0.9738715887069702], [284.76324462890625, 169.02186584472656, 0.9942679405212402], [355.421142578125, 200.01089477539062, 0.8850070834159851], [280.6175842285156, 208.2542724609375, 0.9826184511184692], [354.9225769042969, 232.63787841796875, 0.8621619939804077], [307.1431884765625, 243.4588623046875, 0.9658838510513306], [341.37823486328125, 243.91455078125, 0.9916768074035645], [304.8750915527344, 260.9597473144531, 0.9958764314651489], [382.1141357421875, 238.02520751953125, 0.9875894784927368], [296.7021179199219, 300.8630676269531, 0.9944517612457275], [427.57061767578125, 286.62579345703125, 0.9784233570098877], [312.78369140625, 388.058837890625, 0.9868268370628357]]"
IMG_0478.jpg,rhythm_box,"[[324.4305725097656, 151.74131774902344, 0.9747282266616821], [331.29949951171875, 146.97308349609375, 0.8929413557052612], [318.3121337890625, 146.8491668701172, 0.9593138694763184], [338.79290771484375, 153.37774658203125, 0.6107015609741211], [307.5096130371094, 151.753173828125, 0.8790338039398193], [345.7803649902344, 190.35455322265625, 0.9862319231033325], [300.02252197265625, 194.43832397460938, 0.9948699474334717], [396.62188720703125, 204.38201904296875, 0.9224106073379517], [318.9141845703125, 236.26898193359375, 0.9812260270118713], [431.97845458984375, 191.64230346679688, 0.8955045938491821], [367.86328125, 265.21209716796875, 0.9620930552482605], [332.78704833984375, 278.9482116699219, 0.9864116907119751], [304.304931640625, 281.8663635253906, 0.9916989207267761], [324.1949462890625, 342.7239685058594, 0.9554532766342163], [309.2122802734375, 355.2664489746094, 0.9746766090393066], [313.9615478515625, 400.316650390625, 0.8486661314964294], [311.2467041015625, 424.33612060546875, 0.8890185356140137]]"
IMG_0479.jpg,rhythm_box,"[[330.4437255859375, 133.61956787109375, 0.9675815105438232], [337.48504638671875, 127.40034484863281, 0.8419420123100281], [324.77227783203125, 129.27162170410156, 0.9658099412918091], [342.1585998535156, 133.67433166503906, 0.4369346499443054], [309.0259094238281, 134.71121215820312, 0.9099934697151184], [335.0504150390625, 171.28883361816406, 0.9739980697631836], [295.4609069824219, 177.3631591796875, 0.9959810376167297], [353.6031799316406, 224.33831787109375, 0.8605830669403076], [300.3539123535156, 227.7158203125, 0.9878180027008057], [354.88165283203125, 263.4557800292969, 0.805781900882721], [323.8008117675781, 272.0933837890625, 0.9683356881141663], [348.878662109375, 252.3089599609375, 0.9942631721496582], [313.0822448730469, 264.933349609375, 0.9977492094039917], [400.9747619628906, 279.5793762207031, 0.9908818006515503], [310.7518310546875, 324.61907958984375, 0.9967467188835144], [442.864501953125, 335.4969482421875, 0.983005702495575], [315.1077880859375, 412.07427978515625, 0.9909700155258179]]"
IMG_0487.jpg,rhythm_box,"[[331.0765380859375, 116.81674194335938, 0.9638108015060425], [339.0923156738281, 112.80093383789062, 0.9148637652397156], [325.2678527832031, 113.46076965332031, 0.8951036930084229], [350.07525634765625, 120.802001953125, 0.7617021799087524], [317.3153381347656, 121.13844299316406, 0.65389484167099], [354.2592468261719, 153.0100555419922, 0.9931582808494568], [308.3990173339844, 152.50904846191406, 0.987825870513916], [384.01800537109375, 148.95623779296875, 0.9784257411956787], [283.30084228515625, 141.49847412109375, 0.9549747705459595], [395.8368225097656, 107.87469482421875, 0.9633629322052002], [288.07464599609375, 103.80618286132812, 0.9387415647506714], [351.115478515625, 242.8443603515625, 0.995855987071991], [321.80596923828125, 247.1282958984375, 0.994369626045227], [349.2671203613281, 297.6528015136719, 0.9894410967826843], [325.3839111328125, 319.747802734375, 0.9865154027938843], [364.1224060058594, 370.655517578125, 0.9559161067008972], [340.33050537109375, 406.7127380371094, 0.9481502771377563]]"
IMG_0499.jpg,rhythm_box,"[[341.4261169433594, 140.71575927734375, 0.9734629392623901], [349.11224365234375, 136.21128845214844, 0.9383673667907715], [335.0699462890625, 137.7568359375, 0.915734589099884], [359.7996520996094, 143.68338012695312, 0.8077048659324646], [326.88421630859375, 145.52569580078125, 0.6861171722412109], [368.69122314453125, 176.1800537109375, 0.9944660663604736], [318.2328796386719, 176.02963256835938, 0.988726019859314], [410.22235107421875, 159.93084716796875, 0.9798957109451294], [293.1766357421875, 157.14337158203125, 0.9467525482177734], [443.40008544921875, 127.17495727539062, 0.9616794586181641], [293.34735107421875, 126.48292541503906, 0.9218873977661133], [359.5076904296875, 265.4807434082031, 0.9926565885543823], [330.6097717285156, 266.6737365722656, 0.9890686273574829], [328.9149475097656, 342.91558837890625, 0.9755169749259949], [321.5695495605469, 348.41015625, 0.964710533618927], [356.42083740234375, 415.16217041015625, 0.8846698999404907], [356.9380187988281, 419.1548156738281, 0.8581802845001221]]"
IMG_0502.jpg,rhythm_box,"[[348.04974365234375, 139.46868896484375, 0.9666037559509277], [354.3422546386719, 135.8096923828125, 0.9194966554641724], [340.84893798828125, 133.93746948242188, 0.9192098379135132], [366.3714904785156, 140.38729858398438, 0.768803596496582], [333.816162109375, 138.42318725585938, 0.7492179870605469], [377.47540283203125, 175.49951171875, 0.992682933807373], [325.39385986328125, 162.9397430419922, 0.9926250576972961], [394.5623474121094, 189.90533447265625, 0.9675013422966003], [276.30535888671875, 165.97900390625, 0.970618486404419], [399.31903076171875, 144.5132598876953, 0.9501766562461853], [240.09686279296875, 152.73622131347656, 0.9551841020584106], [353.55340576171875, 258.333740234375, 0.9957689046859741], [325.2665710449219, 251.79129028320312, 0.9958558082580566], [360.8482360839844, 339.29205322265625, 0.9856290221214294], [355.1044616699219, 330.629150390625, 0.9870394468307495], [328.19561767578125, 404.85601806640625, 0.9331504702568054], [332.81146240234375, 401.35430908203125, 0.9385091066360474]]"
IMG_0503.jpg,rhythm_box,"[[344.3134765625, 148.0677947998047, 0.9638217687606812], [349.5001525878906, 145.4147186279297, 0.9020968675613403], [336.8974304199219, 143.44810485839844, 0.9291036128997803], [357.460693359375, 152.01429748535156, 0.695190966129303], [327.14959716796875, 150.15403747558594, 0.7925759553909302], [365.5222473144531, 181.39669799804688, 0.9878498315811157], [318.8381652832031, 178.82052612304688, 0.9915897846221924], [386.82037353515625, 174.42214965820312, 0.9492055177688599], [279.5980224609375, 175.81712341308594, 0.9706763029098511], [399.2691955566406, 142.6020965576172, 0.9314359426498413], [255.91043090820312, 155.09005737304688, 0.9567276835441589], [353.69635009765625, 266.349609375, 0.9929077625274658], [327.55670166015625, 265.16998291015625, 0.9941214323043823], [370.5155334472656, 338.9561462402344, 0.9749914407730103], [359.00518798828125, 337.15472412109375, 0.9808158874511719], [327.2535400390625, 405.5088806152344, 0.8963214159011841], [329.3137512207031, 407.6054992675781, 0.9123855829238892]]"
IMG_0504.jpg,rhythm_box,"[[337.59051513671875, 112.39776611328125, 0.965839147567749], [343.62109375, 108.65780639648438, 0.8826351165771484], [330.3668212890625, 108.38119506835938, 0.920528769493103], [352.8378601074219, 116.97731018066406, 0.6499404311180115], [320.9686584472656, 117.07298278808594, 0.7641465663909912], [363.2188720703125, 149.69921875, 0.9906623363494873], [311.41162109375, 147.82196044921875, 0.9941352605819702], [390.4838562011719, 141.99903869628906, 0.9642964005470276], [275.9454650878906, 137.82168579101562, 0.9811784029006958], [402.10931396484375, 98.69503784179688, 0.9425449371337891], [257.7848205566406, 98.91487121582031, 0.9662787914276123], [355.5580749511719, 243.3680419921875, 0.9954444766044617], [323.69122314453125, 243.32901000976562, 0.9963629245758057], [361.5854187011719, 321.88006591796875, 0.9885725378990173], [340.4786071777344, 324.6666564941406, 0.9914830923080444], [344.73736572265625, 398.5616455078125, 0.9526933431625366], [331.5558166503906, 406.5670166015625, 0.9614307880401611]]"
IMG_0505.jpg,rhythm_box,"[[331.57562255859375, 140.93116760253906, 0.9752727746963501], [340.0466613769531, 137.59974670410156, 0.9378384351730347], [325.1348876953125, 136.45541381835938, 0.923629105091095], [352.1595153808594, 145.90567016601562, 0.7991920709609985], [316.9798889160156, 143.12606811523438, 0.7025490999221802], [360.1722106933594, 177.66461181640625, 0.9949948787689209], [307.0401916503906, 174.16664123535156, 0.9914987087249756], [390.0679931640625, 155.40579223632812, 0.9818249940872192], [280.1292724609375, 151.69512939453125, 0.9645580053329468], [412.19976806640625, 101.43986511230469, 0.962914228439331], [269.8631286621094, 103.76054382324219, 0.9418206810951233], [349.90679931640625, 277.1708679199219, 0.9958012700080872], [315.71771240234375, 276.127197265625, 0.9944301843643188], [349.0497741699219, 352.91790771484375, 0.9851746559143066], [314.322509765625, 353.17498779296875, 0.9815249443054199], [351.0997314453125, 409.586181640625, 0.9304661750793457], [319.01837158203125, 412.55657958984375, 0.9212151169776917]]"
IMG_0507.jpg,rhythm_box,"[[340.0386962890625, 138.21923828125, 0.9510594010353088], [346.4948425292969, 135.50572204589844, 0.8975361585617065], [333.6954650878906, 135.88067626953125, 0.8696694374084473], [354.6446838378906, 145.10928344726562, 0.7558317184448242], [324.40277099609375, 145.3837890625, 0.6527177691459656], [364.96490478515625, 177.77719116210938, 0.992409348487854], [314.6546630859375, 173.8766632080078, 0.98503178358078], [409.74371337890625, 179.05435180664062, 0.9748369455337524], [295.7347412109375, 166.1585693359375, 0.9428966641426086], [456.07574462890625, 165.27296447753906, 0.9587492346763611], [295.78387451171875, 141.31414794921875, 0.925071120262146], [349.9551696777344, 263.1184997558594, 0.995478630065918], [322.0722351074219, 262.7298583984375, 0.9935892820358276], [328.04205322265625, 336.3916320800781, 0.9844821095466614], [317.3388977050781, 342.91094970703125, 0.9793281555175781], [335.1788635253906, 407.1085510253906, 0.9274083375930786], [332.73919677734375, 416.9793701171875, 0.912738025188446]]"
IMG_0508.jpg,rhythm_box,"[[343.7198486328125, 127.71917724609375, 0.9780467748641968], [352.0597229003906, 122.83114624023438, 0.9316442012786865], [337.8038330078125, 121.96121215820312, 0.9395313858985901], [362.83758544921875, 132.1457061767578, 0.7565902471542358], [328.5294494628906, 129.6512451171875, 0.7573263645172119], [372.5433654785156, 172.1224365234375, 0.9945482611656189], [315.2648010253906, 169.5386199951172, 0.9931502342224121], [406.2088928222656, 193.025634765625, 0.9766449928283691], [290.118896484375, 192.18496704101562, 0.9727572202682495], [430.8760070800781, 182.3370361328125, 0.9555498957633972], [282.025390625, 187.04510498046875, 0.953793466091156], [362.09429931640625, 265.21746826171875, 0.9956554770469666], [323.53887939453125, 265.2489013671875, 0.9954028129577637], [377.7327575683594, 345.4691162109375, 0.9885849952697754], [332.2430725097656, 345.3923645019531, 0.9886097311973572], [388.6905212402344, 417.7842712402344, 0.9538257718086243], [337.53216552734375, 420.40655517578125, 0.9547537565231323]]"
IMG_0509.jpg,rhythm_box,"[[367.9920959472656, 125.24954223632812, 0.9647290706634521], [374.86834716796875, 123.50872802734375, 0.8983608484268188], [361.4656677246094, 122.55679321289062, 0.9178757667541504], [384.94000244140625, 133.7396240234375, 0.7186295390129089], [353.36517333984375, 132.78900146484375, 0.7494905591011047], [399.049072265625, 162.59170532226562, 0.9912299513816833], [340.33514404296875, 160.40145874023438, 0.9938098788261414], [434.7795715332031, 150.29061889648438, 0.9686529636383057], [297.6533203125, 146.45111083984375, 0.9811049699783325], [466.4599609375, 118.10574340820312, 0.9530295133590698], [263.9898986816406, 113.02969360351562, 0.9677495956420898], [384.9125061035156, 261.87060546875, 0.9970027208328247], [348.390380859375, 260.0904541015625, 0.9975525736808777], [377.05841064453125, 339.6125793457031, 0.9884535074234009], [338.93646240234375, 339.3128662109375, 0.990723729133606], [366.5848083496094, 406.94232177734375, 0.9436547756195068], [331.64288330078125, 412.4145812988281, 0.950493335723877]]"
IMG_0510.jpg,rhythm_box,"[[317.7457580566406, 116.59733581542969, 0.9787597060203552], [326.45220947265625, 111.04710388183594, 0.9268977642059326], [311.2698059082031, 112.19485473632812, 0.9446476101875305], [340.13055419921875, 117.25546264648438, 0.7267904877662659], [303.23040771484375, 119.209228515625, 0.7650381922721863], [349.7641906738281, 148.6767578125, 0.9941504001617432], [293.7530822753906, 154.31591796875, 0.99603271484375], [398.89404296875, 145.09353637695312, 0.9789990186691284], [243.22998046875, 144.60281372070312, 0.9879762530326843], [433.7311096191406, 122.32089233398438, 0.9641315937042236], [202.46766662597656, 118.56790161132812, 0.9780078530311584], [358.8881530761719, 239.59072875976562, 0.9981727600097656], [319.7286071777344, 249.20932006835938, 0.9985131621360779], [402.71429443359375, 280.39788818359375, 0.9957014322280884], [328.8466796875, 315.29144287109375, 0.9968392848968506], [420.7882995605469, 337.61517333984375, 0.9846583604812622], [319.38116455078125, 397.28765869140625, 0.9874050617218018]]"
IMG_0511.jpg,rhythm_box,"[[360.4381103515625, 143.97836303710938, 0.9747233390808105], [367.73114013671875, 140.25515747070312, 0.9487869739532471], [354.2780456542969, 139.65081787109375, 0.9147379398345947], [380.2641906738281, 148.05264282226562, 0.844588577747345], [348.98284912109375, 147.83694458007812, 0.6643329858779907], [397.45697021484375, 178.71282958984375, 0.9946014881134033], [333.6297912597656, 178.84152221679688, 0.9889973402023315], [430.1941223144531, 162.19973754882812, 0.9786942601203918], [277.396728515625, 169.97915649414062, 0.9423218369483948], [454.665283203125, 139.5454559326172, 0.9566315412521362], [244.40679931640625, 145.802490234375, 0.9131960868835449], [374.8502502441406, 263.7000732421875, 0.9909124374389648], [339.292236328125, 260.443115234375, 0.9863578081130981], [360.9909362792969, 333.11700439453125, 0.9688244462013245], [341.3751220703125, 317.9700622558594, 0.9553229808807373], [352.624267578125, 408.9432067871094, 0.86372971534729], [348.1598815917969, 382.5902099609375, 0.8377944231033325]]"
